1    0.0022434    447.169    0.059    111.61    269.181
2    0.00229556    143.223    0.058    116.819    543.79
3    0.00238909    90.472    0.057    119.169    836.642
4    0.00253054    65.535    0.056    410.49    1447.78
5    0.00257035    50.056    0.056    764.728    2492.369
6    0.00270184    41.343    0.055    875.659    3674.81
7    0.00279912    35.135    0.054    817.55    4825.173
8    0.00283466    31.702    0.053    944.727    6134.69
9    None    28.908    0.052    938.242    7378.205
10    0.00253269    26.705    0.051    812.205    8514.242
11    0.00233707    25.597    0.051    934.64    9780.973
12    0.00194973    24.207    0.05    851.795    10942.572
13    0.00160923    24.07    0.049    798.89    12036.862
14    0.00120835    23.002    0.048    798.684    13117.287
15    0.00075939    22.697    0.047    757.763    14170.438
16    0.000423692    22.664    0.046    769.665    15206.406
17    0.00014316    23.067    0.045    720.174    16192.085
18    -7.63301e-05    23.861    0.043    679.137    17149.122
19    None    23.549    0.042    766.059    18166.152
20    -0.000229238    24.101    0.041    659.971    19061.762
21    -0.000280061    23.599    0.04    624.447    19931.234
22    -0.000280031    23.693    0.039    619.625    20777.822
23    -0.000250903    23.188    0.037    530.034    21535.335
24    -0.000263443    22.607    0.036    590.051    22349.125
25    -0.000301514    22.267    0.035    550.836    23112.184
26    -0.000297217    21.665    0.034    526.51    23837.239
27    -0.000238773    21.078    0.032    434.519    24464.198
28    -0.000267378    19.986    0.031    454.094    25106.199
29    -0.000195537    19.318    0.031    436.228    25726.632
30    -0.000193559    18.435    0.029    386.026    26291.601
31    -0.000149924    18.155    0.028    397.216    26861.98
32    -9.80351e-05    17.363    0.027    321.614    27351.265
33    1.30767e-05    16.57    0.025    355.526    27872.345
34    4.33822e-05    15.583    0.024    309.996    28342.487
35    0.000129457    14.652    0.023    294.293    28795.771
36    0.000287606    14.281    0.021    290.0    29240.821
37    0.000357474    13.55    0.02    269.521    29662.837
38    0.000384681    12.894    0.019    223.71    30030.444
39    0.00041495    12.126    0.017    210.072    30380.522
40    0.000472097    11.678    0.016    185.223    30703.552
41    0.000533836    10.922    0.015    195.478    31031.794
42    0.000597174    10.212    0.014    174.697    31333.448
43    0.00069227    9.513    0.013    146.693    31603.565
44    0.000727568    8.816    0.011    142.256    31865.9
45    0.000793858    8.397    0.01    112.201    32094.044
46    0.000846854    7.583    0.009    126.052    32332.067
47    0.000901566    6.654    0.008    113.115    32553.821
48    0.000968998    5.694    0.007    88.733    32747.475
49    0.000986933    4.72    0.007    59.489    32909.264
50    0.00103718    4.211    0.006    45.093    33053.306
51    0.0010527    3.261    0.005    38.205    33187.613
52    0.00111501    2.383    0.004    24.37    33305.899
53    0.00112265    1.591    0.003    15.213    33412.734
54    0.00113664    1.217    0.002    11.359    33513.958
55    0.00114873    0.56    0.001    10.996    33607.596
56    0.00116071    0.0    0.0    8.805    33687.033
