1    5.26833e-05    0.0    0.0    124.618    138.099
2    6.25004e-07    136.905    0.011    94.359    247.811
3    3.65085e-07    46.382    0.011    97.945    361.242
4    2.62158e-07    21.807    0.011    95.863    473.731
5    1.9992e-07    11.824    0.011    98.23    587.435
6    1.59184e-07    7.259    0.011    90.255    693.057
7    1.33441e-07    4.806    0.011    87.113    795.243
8    1.19026e-07    3.346    0.01    82.384    892.613
9    1.11586e-07    2.487    0.01    79.411    987.465
10    1.07031e-07    1.87    0.009    79.919    1082.389
11    1.05153e-07    1.484    0.008    71.684    1169.049
12    1.03723e-07    1.216    0.008    69.544    1253.527
13    1.03432e-07    1.044    0.007    66.083    1334.034
14    1.03235e-07    0.886    0.006    63.923    1412.529
15    1.03347e-07    0.749    0.005    56.322    1483.63
16    1.03531e-07    0.647    0.004    51.534    1549.92
17    1.03642e-07    0.569    0.004    48.176    1612.827
18    1.03762e-07    0.534    0.003    42.529    1670.083
19    1.03927e-07    0.516    0.002    38.571    1723.461
20    1.04174e-07    0.512    0.002    33.168    1771.303
21    1.04675e-07    0.501    0.001    29.937    1815.873
22    1.05295e-07    0.48    0.001    25.738    1856.366
23    1.05883e-07    0.455    0.001    21.832    1892.839
24    1.07073e-07    0.441    0.0    19.447    1926.535
25    1.07964e-07    0.419    0.0    16.313    1957.514
26    1.08595e-07    0.378    0.0    14.06    1986.233
27    1.08887e-07    0.341    0.0    12.413    2013.165
28    1.09312e-07    0.0    0.0    11.696    2037.433
