1    0.000104643    0.0    0.0    153.806    170.659
2    1.10422e-06    513.285    0.024    100.99    292.188
3    7.33821e-07    187.23    0.023    99.661    412.638
4    5.12701e-07    97.558    0.022    96.858    531.366
5    4.00048e-07    57.813    0.022    98.734    649.956
6    3.30444e-07    37.158    0.022    98.53    768.499
7    2.812e-07    25.904    0.022    97.897    886.171
8    2.44779e-07    18.676    0.022    95.616    1001.601
9    2.1457e-07    13.837    0.022    95.669    1116.933
10    1.87888e-07    10.467    0.022    95.683    1233.019
11    1.67091e-07    8.198    0.021    94.696    1347.406
12    1.52385e-07    6.688    0.021    91.995    1459.33
13    1.39638e-07    5.473    0.021    90.847    1569.548
14    1.29936e-07    4.547    0.021    88.132    1676.99
15    1.22756e-07    3.803    0.021    85.23    1782.249
16    1.17327e-07    3.246    0.02    81.593    1883.24
17    1.13999e-07    2.839    0.02    80.871    1983.494
18    1.10813e-07    2.469    0.019    80.622    2084.429
19    1.08573e-07    2.17    0.018    82.007    2186.182
20    1.06831e-07    1.917    0.018    77.248    2282.458
21    1.05523e-07    1.751    0.017    73.591    2375.04
22    1.05107e-07    1.604    0.016    71.776    2466.006
23    1.04432e-07    1.477    0.016    69.736    2554.696
24    1.03994e-07    1.379    0.015    67.808    2642.574
25    1.03452e-07    1.299    0.014    66.534    2728.765
26    1.03606e-07    1.255    0.013    64.103    2812.129
27    1.0351e-07    1.201    0.012    60.641    2891.426
28    1.03515e-07    1.153    0.012    58.279    2969.291
29    1.03551e-07    1.101    0.011    55.16    3042.968
30    1.03624e-07    1.041    0.01    53.206    3115.57
31    1.03751e-07    0.998    0.009    51.411    3186.054
32    1.03661e-07    0.937    0.009    50.113    3255.698
33    1.03731e-07    0.881    0.008    48.495    3322.729
34    1.0373e-07    0.833    0.007    46.359    3387.621
35    1.03791e-07    0.804    0.006    44.098    3450.02
36    1.0384e-07    0.774    0.006    42.343    3510.676
37    1.03861e-07    0.747    0.005    42.046    3570.842
38    1.03928e-07    0.731    0.004    39.702    3628.756
39    1.04086e-07    0.722    0.004    37.42    3685.123
40    1.04191e-07    0.718    0.003    35.491    3739.611
41    1.04403e-07    0.719    0.002    33.195    3791.74
42    1.04707e-07    0.713    0.002    31.695    3841.928
43    1.04939e-07    0.688    0.002    28.252    3888.566
44    1.0535e-07    0.653    0.001    25.088    3932.464
45    1.05503e-07    0.604    0.001    22.8    3973.629
46    1.05977e-07    0.557    0.001    21.384    4014.134
47    1.06481e-07    0.517    0.001    19.525    4051.956
48    1.07161e-07    0.491    0.001    16.868    4087.685
49    1.07806e-07    0.463    0.001    14.659    4120.947
50    1.08044e-07    0.44    0.001    13.075    4152.174
51    1.08431e-07    0.417    0.0    12.181    4182.346
52    1.08669e-07    0.389    0.0    10.279    4210.88
53    1.08862e-07    0.362    0.0    8.814    4238.029
54    1.08959e-07    0.346    0.0    7.548    4263.813
55    1.09154e-07    0.323    0.0    7.206    4289.23
56    1.09383e-07    0.0    0.0    6.68    4311.27
