1    2.65326e-05    0.0    0.0    113.268    125.196
2    3.14797e-07    32.141    0.005    100.546    238.89
3    1.77562e-07    9.0    0.005    92.608    344.009
4    1.23373e-07    3.746    0.005    85.311    441.749
5    1.08091e-07    1.96    0.005    76.751    531.21
6    1.0359e-07    1.159    0.004    71.328    615.511
7    1.02973e-07    0.78    0.003    61.29    689.437
8    1.0328e-07    0.595    0.002    55.17    757.078
9    1.03553e-07    0.483    0.002    47.196    816.784
10    1.04077e-07    0.458    0.001    40.116    869.393
11    1.05215e-07    0.434    0.0    34.272    916.233
12    1.07013e-07    0.395    0.0    26.397    955.238
13    1.08574e-07    0.365    0.0    21.979    989.863
14    1.09286e-07    0.0    0.0    19.202    1020.265
