1    1.32974e-05    0.0    0.0    98.845    181.478
2    1.57579e-07    186.219    146657600.0    81.52    337.072
3    1.13614e-07    59.119    40496660.0    68.528    474.385
4    9.96798e-08    30.134    32278300.0    58.117    591.869
5    1.0387e-07    12.227    14940060.0    50.792    697.839
6    1.0702e-07    4.049    5384050.0    50.287    800.49
7    1.09295e-07    0.0    0.0    42.06    853.401
