1    0.00233103    103.186    0.01    126.919    216.341
2    0.00264586    28.561    0.009    107.35    405.196
3    0.000975164    22.274    0.008    89.125    576.548
4    -0.000255031    22.045    0.007    88.114    746.19
5    -0.000312247    19.472    0.006    73.715    905.494
6    -0.000242171    15.25    0.005    64.031    1051.83
7    0.000159476    11.8    0.003    58.955    1180.916
8    0.000517586    8.495    0.002    56.284    1304.287
9    0.000840111    3.828    0.001    45.791    1384.706
10    0.00116141    0.0    0.0    37.933    1449.754
