1    -1.6925e-07    0.0    0.0    113.97    236.616
2    9.11055e-08    33.965    26814589.0    106.352    467.986
3    7.18052e-08    17.003    5456586.0    109.931    693.959
4    7.6401e-08    12.056    6902243.0    121.881    940.927
5    7.78353e-08    9.553    6045585.0    614.121    1699.969
6    8.01449e-08    8.328    5174254.7    1030.54    2888.102
7    8.622e-08    6.449    5666900.0    2353.021    5425.739
8    8.83036e-08    6.914    4810396.1    1967.775    7598.359
9    9.07753e-08    6.567    5281454.9    3608.38    11423.569
10    1.01946e-07    6.445    5444837.2    2820.722    14493.212
11    1.02389e-07    6.199    5949777.0    4373.134    19122.206
12    1.11694e-07    4.863    6444250.0    3933.417    23351.812
13    1.043e-07    5.582    4547478.3    4790.581    28396.353
14    1.18929e-07    5.59    5478916.0    3905.572    32572.843
15    1.12609e-07    5.497    5742550.3    5055.061    37956.772
16    1.20393e-07    5.46    5858933.6    4340.676    42596.15
17    1.16799e-07    4.333    6671302.0    5193.211    48093.457
18    1.19893e-07    4.93    4478506.0    4495.551    52925.803
19    1.17128e-07    4.84    5534342.6    5036.282    58289.829
20    1.17237e-07    4.876    5706413.9    4625.335    63242.985
21    1.15622e-07    3.974    6523730.0    5133.909    68693.76
22    1.1599e-07    4.672    4631710.5    4564.487    73588.88
23    1.17323e-07    4.576    5906955.0    5018.588    78953.054
24    1.14192e-07    4.678    6270807.4    4281.764    83572.252
25    1.16497e-07    4.741    6640934.9    4937.082    88863.163
26    1.09508e-07    4.381    7903073.0    4207.018    93376.6
27    1.16835e-07    4.975    7058250.7    4866.411    98566.512
28    1.06393e-07    5.446    9070735.0    4124.716    102998.107
29    1.17335e-07    5.788    10009787.0    4656.904    107949.957
30    9.42075e-08    6.297    11742715.0    4150.174    112393.522
31    8.94259e-08    6.39    13323474.0    4477.93    117181.406
32    7.25512e-08    7.152    13122798.0    4000.293    121435.625
33    7.62213e-08    7.594    15040518.0    4128.296    125837.805
34    6.42051e-08    8.414    17043346.0    3455.448    129530.146
35    5.29109e-08    8.669    18382940.0    3686.663    133464.714
36    5.9563e-08    9.45    19122396.0    3278.66    136960.996
37    4.73119e-08    10.151    21033363.0    3525.0    140706.112
38    6.36733e-08    10.686    21983350.0    3054.182    143965.095
39    6.25386e-08    11.296    23107463.0    3280.405    147445.744
40    7.39055e-08    11.325    23760934.0    2932.861    150566.299
41    7.33776e-08    12.02    24376760.0    3124.26    153877.283
42    9.20721e-08    12.631    26164189.0    2660.538    156715.017
43    6.84193e-08    13.303    26741011.0    3118.698    160042.345
44    8.38221e-08    13.74    26720813.0    2314.072    162519.601
45    7.70759e-08    13.507    26010850.0    2073.985    164754.961
46    9.39681e-08    13.287    26140800.0    1840.864    166749.756
47    8.9919e-08    12.929    24670500.0    1520.156    168416.147
48    9.96102e-08    12.354    23116620.0    1123.13    169679.618
49    9.78576e-08    11.924    20992330.0    873.757    170688.899
50    1.00417e-07    10.885    19031320.0    622.9    171440.839
51    1.00654e-07    9.633    18624590.0    518.937    172089.473
52    1.06068e-07    7.775    14883360.0    367.306    172580.162
53    1.05899e-07    6.309    10634610.0    251.192    172953.541
54    1.0765e-07    4.49    6160120.0    134.55    173206.01
55    1.08191e-07    2.534    4901670.0    83.249    173404.169
56    1.09383e-07    0.0    0.0    19.404    173535.411
