1    0.00218736    254.44    0.029    110.912    229.643
2    0.00248741    77.537    0.029    110.426    458.463
3    0.00272595    45.776    0.028    107.088    688.922
4    0.00273985    33.976    0.027    100.99    939.83
5    0.0026604    28.299    0.026    296.956    1477.842
6    0.00205443    25.402    0.025    706.44    2422.538
7    0.00135522    23.977    0.025    696.639    3374.45
8    0.000564626    23.451    0.024    804.324    4448.643
9    3.0901e-05    23.858    0.022    931.685    5687.03
10    -9.35899e-05    23.949    0.021    1060.968    7050.983
11    -0.000313051    23.86    0.02    1023.856    8363.516
12    -0.000297731    22.914    0.019    1049.632    9695.628
13    -0.000288974    21.97    0.018    991.049    10975.89
14    -0.000179632    20.167    0.016    975.453    12257.583
15    -0.000209693    18.228    0.015    968.628    13517.066
16    -0.000120231    17.153    0.013    934.363    14733.961
17    2.44093e-05    15.502    0.012    852.595    15901.696
18    0.000177312    14.151    0.011    706.083    16915.948
19    0.000327223    12.773    0.009    551.244    17759.458
20    0.000489085    11.641    0.008    437.555    18482.021
21    0.000577395    10.193    0.007    348.446    19092.635
22    0.000699428    8.816    0.006    167.967    19533.066
23    0.000829229    7.591    0.005    71.193    19864.086
24    0.000924752    5.708    0.004    46.395    20188.067
25    0.00100955    4.219    0.003    31.221    20487.82
26    0.00101891    2.385    0.002    29.355    20790.153
27    0.00112905    1.216    0.001    24.672    21073.022
28    0.00116786    0.0    0.0    17.231    21341.828
